host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,host_duration,first_review_dur,last_review_dur,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Allston,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Apartment,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,24,accessible,aid,air,allowed,bedroom,breakfast,building,buzzer,cable,carbon,card,cat,detector,dog,doorman,dryer,essentials,events,extinguisher,family,fireplace,free,friendly,gym,hair,hangers,heating,hot,in,internet,iron,kitchen,laptop,live,off,on,other,parking,pets,pool,premises,shampoo,smoke,smoking,street,tv,washer,wireless,amex,email,facebook,google,jumio,kba,linkedin,manual_offline,manual_online,phone,reviews,sent_id,weibo,price2
0.17,1.0,False,1,1,True,False,Charlestown,42.38181091994198,-71.06597189295363,True,1,1.5,1.0,1.0,175.0,68.38014527845036,1,0.0,2,7,27,57,87,362,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,46,439.475079533404,86.51643690349947,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5.1647859739235145
1.0,1.0,False,1,1,True,True,Charlestown,42.380182275374096,-71.06829119455756,True,2,1.0,1.0,1.0,150.0,68.38014527845036,1,0.0,1,1125,0,0,0,0,50,94.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,1,2.69,589,556.0,87.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,5.0106352940962555
1.0,0.94,False,1,1,True,True,Charlestown,42.383957953045204,-71.06771082633266,True,4,1.0,1.0,1.0,200.0,68.38014527845036,2,25.0,2,1125,16,43,73,73,7,97.0,9.0,9.0,10.0,10.0,10.0,10.0,False,False,False,1,2.84,1240,72.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,5.298317366548036
0.9498908156711676,0.8417308927424536,False,1,1,True,True,Charlestown,42.379800677578814,-71.06674953120306,True,3,1.0,1.0,2.0,150.0,68.38014527845036,1,0.0,1,1125,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.39,1581,307.0,277.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.0106352940962555
1.0,0.97,False,1,1,True,True,Charlestown,42.37755837170107,-71.05133817692955,True,6,2.0,2.0,4.0,234.0,75.0,4,25.0,2,14,11,14,38,126,14,99.0,10.0,10.0,9.0,10.0,9.0,9.0,True,False,False,1,5.83,91,70.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,5.455321115357702
1.0,1.0,False,1,1,True,False,,42.374065378925735,-71.06015514787724,False,2,1.0,1.0,1.0,200.0,25.0,1,0.0,1,1125,0,0,0,248,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,881,439.475079533404,86.51643690349947,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,5.298317366548036
0.9498908156711676,0.8417308927424536,False,1,1,True,False,Charlestown,42.375871277133065,-71.05755969860121,True,4,2.5,3.0,3.0,200.0,68.38014527845036,1,0.0,2,1125,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,True,False,False,1,2.0,127,73.0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,5.298317366548036
0.9498908156711676,0.8417308927424536,False,1,1,True,True,Charlestown,42.379994051092865,-71.06652460324518,True,2,1.0,1.0,1.0,249.0,68.38014527845036,1,0.0,2,30,28,58,88,88,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,True,False,False,1,1.970908448214916,20,439.475079533404,86.51643690349947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,5.517452896464707
1.0,0.0,False,1,1,True,True,Charlestown,42.37618094303146,-71.05987823791533,True,4,2.0,2.0,2.0,320.0,68.38014527845036,4,0.0,3,10,0,0,0,9,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,1,0.17,1142,1079.0,757.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.768320995793772
1.0,0.91,False,2,2,True,True,Charlestown,42.378078688488884,-71.06343261367424,True,2,1.0,1.0,1.0,175.0,68.38014527845036,0,0.0,3,365,3,9,9,247,105,95.0,9.0,9.0,10.0,10.0,10.0,9.0,False,True,True,2,2.11,1975,1490.0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,5.1647859739235145
1.0,0.91,False,2,2,True,True,Charlestown,42.377578852405705,-71.0637641154371,True,4,1.0,2.0,2.0,199.0,68.38014527845036,0,0.0,3,365,11,23,23,269,166,94.0,9.0,9.0,10.0,10.0,10.0,9.0,False,True,True,2,2.57,1975,1934.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,5.293304824724492
0.9,1.0,True,1,1,True,True,Charlestown,42.38134840856283,-71.06190760557617,True,6,2.0,3.0,3.0,375.0,80.0,1,0.0,2,1125,9,20,47,313,98,99.0,10.0,10.0,10.0,10.0,9.0,10.0,True,False,False,1,3.9,1005,752.0,18.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.926926025970411
1.0,1.0,False,4,4,True,False,Charlestown,42.37655111058528,-71.06676905680453,False,2,1.0,1.0,1.0,235.0,25.0,2,25.0,2,21,6,19,37,264,76,99.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,3,1.04,2302,2191.0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,5.459585514144159
1.0,0.5,False,1,1,True,True,Charlestown,42.37767806528751,-71.06480028672766,True,2,1.0,0.0,2.0,175.0,68.38014527845036,2,15.0,1,7,2,12,42,317,33,93.0,9.0,9.0,10.0,10.0,10.0,9.0,False,False,False,1,1.56,685,631.0,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.1647859739235145
1.0,0.85,False,4,4,True,True,Charlestown,42.375023805694816,-71.05921092547085,True,1,1.0,1.0,1.0,100.0,68.38014527845036,0,0.0,1,2,3,13,25,60,39,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,4,1.01,1467,1162.0,49.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,4.605170185988092
1.0,0.88,False,2,2,True,True,Charlestown,42.37567505547794,-71.06080414587312,True,2,1.0,1.0,1.0,125.0,100.0,1,50.0,3,60,15,45,75,350,33,95.0,10.0,10.0,10.0,10.0,10.0,9.0,False,True,True,2,0.53,2211,1852.0,26.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,4.8283137373023015
1.0,1.0,True,1,1,True,True,Charlestown,42.376532257719205,-71.06157887354844,True,4,1.0,1.0,1.0,260.0,75.0,2,20.0,1,60,2,2,5,69,42,97.0,10.0,10.0,10.0,10.0,9.0,9.0,False,False,False,1,2.67,1544,470.0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,5.560681631015528
0.96,0.99,False,14,14,True,False,Charlestown,42.384107634700925,-71.07805422051075,True,1,1.0,1.0,1.0,55.0,68.38014527845036,1,0.0,1,1125,5,35,65,340,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,3,1.970908448214916,424,439.475079533404,86.51643690349947,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4.007333185232471
0.96,0.99,False,14,14,True,False,Charlestown,42.38374930116852,-71.07723138795625,True,1,1.0,1.0,1.0,55.0,25.0,1,10.0,1,1125,6,36,66,341,1,80.0,8.0,4.0,10.0,10.0,10.0,10.0,False,False,False,3,1.0,424,9.0,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4.007333185232471
1.0,0.0,False,1,1,True,False,,42.382265489863144,-71.06999257487924,False,6,1.5,2.0,2.0,219.0,68.38014527845036,1,0.0,1,1125,0,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,108,439.475079533404,86.51643690349947,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.389071729816501
0.9498908156711676,0.8417308927424536,False,1,1,True,True,Charlestown,42.375439540681185,-71.06413642543394,True,3,1.0,1.0,1.0,150.0,68.38014527845036,1,0.0,2,1125,0,0,0,0,1,80.0,10.0,8.0,10.0,10.0,8.0,8.0,False,False,False,1,0.3,769,98.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,5.0106352940962555
1.0,1.0,False,1,1,True,True,Charlestown,42.3799973196388,-71.06569762923866,True,4,2.0,2.0,2.0,350.0,100.0,1,0.0,1,10,3,3,14,19,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,1397,439.475079533404,86.51643690349947,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,5.857933154483459
0.9498908156711676,0.8417308927424536,False,1,1,True,True,Charlestown,42.37294842275394,-71.06250928451718,True,1,1.0,1.0,1.0,275.0,100.0,1,0.0,3,1125,0,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,True,False,False,1,1.970908448214916,1879,439.475079533404,86.51643690349947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.616771097666572
0.9498908156711676,0.8417308927424536,False,1,1,True,False,Charlestown,42.37355189265302,-71.06236328885844,True,2,1.0,0.0,1.0,300.0,68.38014527845036,1,0.0,1,1125,0,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,198,439.475079533404,86.51643690349947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5.703782474656201
1.0,0.85,False,4,4,True,True,Charlestown,42.37508432707183,-71.05812700596243,True,2,1.0,1.0,1.0,195.0,25.0,1,0.0,2,30,7,27,57,57,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,4,1.970908448214916,1467,439.475079533404,86.51643690349947,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,5.272999558563747
1.0,0.8,True,1,1,True,False,Charlestown,42.37994635344315,-71.06223270866468,True,6,4.0,4.0,5.0,325.0,50.0,5,0.0,2,7,0,6,21,296,18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,1.26,536,428.0,8.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,5.783825182329737
0.9498908156711676,0.8417308927424536,False,1,1,True,True,Charlestown,42.377895054802885,-71.06568058895711,True,5,2.5,2.0,2.0,280.0,50.0,1,0.0,1,1125,0,0,0,0,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,552,439.475079533404,86.51643690349947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,5.634789603169249
0.9498908156711676,0.8417308927424536,False,1,1,True,True,Charlestown,42.37649511684865,-71.0517246124798,False,1,1.0,1.0,1.0,150.0,68.38014527845036,1,0.0,1,30,0,0,27,302,15,93.0,10.0,10.0,10.0,10.0,9.0,9.0,False,False,False,1,1.27,558,351.0,135.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,5.0106352940962555
1.0,1.0,False,1,1,True,True,Charlestown,42.38189202730521,-71.06485197027199,True,6,2.5,3.0,3.0,250.0,150.0,1,0.0,1,1125,0,10,14,14,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.970908448214916,305,439.475079533404,86.51643690349947,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,5.521460917862246
1.0,0.91,False,37,37,True,False,Charlestown,42.37423370980447,-71.06215495192623,True,4,1.0,1.0,2.0,150.0,25.0,2,25.0,3,1125,4,4,4,146,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,20,0.6,492,48.0,48.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,5.0106352940962555
0.9498908156711676,0.8417308927424536,False,1,1,True,False,,42.380376920372406,-71.06232447467825,True,4,1.0,2.0,3.0,180.0,50.0,4,25.0,3,60,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.36,874,335.0,140.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,5.19295685089021
0.96,0.99,False,14,14,True,False,Charlestown,42.38453396653739,-71.07807747994606,True,1,1.0,1.0,1.0,50.0,68.38014527845036,1,0.0,1,1125,5,35,65,340,0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,True,False,False,3,1.970908448214916,424,439.475079533404,86.51643690349947,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3.912023005428146
